game_date,game_month,game_pk,inning,pitcher_name,p_throws,batter_name,stand,at_bat_number,pitch_number,pitch_name,effective_speed,release_spin_rate,release_extension,type,events,description,des,zone,bb_type,launch_speed_angle,hit_location,launch_speed,launch_angle,hit_distance_sc,pfx_x,pfx_z,plate_x,plate_z,release_pos_x,release_pos_z,effective_speed_kh,release_extension_cm,pfx_x_cm,pfx_z_cm,plate_x_cm,plate_z_cm,release_pos_x_cm,release_pos_z_cm,launch_speed_angle_category,launch_speed_kh,hit_distance_sc_m,hc_x,hc_y,hc_x_0,hc_y_0,hc_x_ft,hc_y_ft,hc_x_0_ft,hc_y_0_ft,hc_x_m,hc_y_m,hc_x_0_m,hc_y_0_m,events_summary
2022-09-17,9,663426,4,"Ohtani, Shohei",R,"Raleigh, Cal",L,25,2,4-Seam Fastball,100.6,2204,7,S,,foul,Cal Raleigh strikes out swinging.,12,,,,74.4,19,189,-0.23,1.24,1.05,3.34,-2.32,5.62,160.96,213.36,-7.01,37.8,32,101.8,-70.71,171.3,Unknown,119.04,57.61,,,,,,,,,,,,,other
2022-09-17,9,663426,4,"Ohtani, Shohei",R,"Raleigh, Cal",L,25,3,Split-Finger,91.5,1303,6.9,S,strikeout,swinging_strike,Cal Raleigh strikes out swinging.,14,,,,,,,-0.39,0.11,0.36,1.26,-2.01,6.14,146.4,210.31,-11.89,3.35,10.97,38.4,-61.26,187.15,Unknown,,,,,,,,,,,,,,,strikeout
2022-09-17,9,663426,5,"Ohtani, Shohei",R,"Frazier, Adam",L,31,1,Cutter,89.9,2339,6.7,S,,called_strike,Adam Frazier singles on a sharp line drive to right fielder Taylor Ward.,3,,,,,,,0.51,0.49,0.68,3.15,-2.36,5.86,143.84,204.22,15.54,14.94,20.73,96.01,-71.93,178.61,Unknown,,,,,,,,,,,,,,,other
2022-09-17,9,663426,5,"Ohtani, Shohei",R,"Frazier, Adam",L,31,2,Cutter,92.2,2468,6.8,X,single,hit_into_play,Adam Frazier singles on a sharp line drive to right fielder Taylor Ward.,5,line_drive,4,,100,15,233,0.38,0.49,0.09,2.38,-2.51,5.79,147.52,207.26,11.58,14.94,2.74,72.54,-76.5,176.48,Flare/Burner,160,71.02,191.7,108.12,66.28,90.15,479.25,270.3,165.7,225.38,146.08,82.39,50.51,68.69,hits
2022-09-17,9,663426,5,"Ohtani, Shohei",R,"Haggerty, Sam",L,32,1,4-Seam Fastball,96.5,2138,6.9,B,,ball,"Sam Haggerty grounds into a force out, first baseman Mike Ford to shortstop Luis Rengifo.   Adam Frazier out at 2nd.    Sam Haggerty to 1st.",13,,,,,,,-0.69,1.34,-0.91,1.83,-2.17,5.94,154.4,210.31,-21.03,40.84,-27.74,55.78,-66.14,181.05,Unknown,,,,,,,,,,,,,,,other
2022-09-17,9,663426,5,"Ohtani, Shohei",R,"Haggerty, Sam",L,32,2,Slider,85.4,2322,6.8,B,,ball,"Sam Haggerty grounds into a force out, first baseman Mike Ford to shortstop Luis Rengifo.   Adam Frazier out at 2nd.    Sam Haggerty to 1st.",11,,,,,,,1,0.67,-1.11,3.04,-2.56,5.69,136.64,207.26,30.48,20.42,-33.83,92.66,-78.03,173.43,Unknown,,,,,,,,,,,,,,,other
2022-09-17,9,663426,5,"Ohtani, Shohei",R,"Haggerty, Sam",L,32,3,Slider,83.9,2428,6.8,X,force_out,hit_into_play,"Sam Haggerty grounds into a force out, first baseman Mike Ford to shortstop Luis Rengifo.   Adam Frazier out at 2nd.    Sam Haggerty to 1st.",7,ground_ball,2,,77.9,-41,2,0.98,0.66,-0.34,1.85,-2.55,5.68,134.24,207.26,29.87,20.12,-10.36,56.39,-77.72,173.13,Topped,124.64,0.61,140.91,170.2,15.49,28.07,352.27,425.5,38.72,70.18,107.37,129.69,11.8,21.39,other
2022-09-17,9,663426,5,"Ohtani, Shohei",R,"Trammell, Taylor",L,33,1,Slider,85,2404,6.7,S,,foul,Taylor Trammell strikes out swinging.,9,,,,106.1,19,294,0.9,0.58,0.62,2.08,-2.37,5.7,136,204.22,27.43,17.68,18.9,63.4,-72.24,173.74,Unknown,169.76,89.61,,,,,,,,,,,,,other
2022-09-17,9,663426,5,"Ohtani, Shohei",R,"Trammell, Taylor",L,33,2,Slider,85.4,2548,6.9,S,,called_strike,Taylor Trammell strikes out swinging.,5,,,,,,,1.45,0.36,-0.24,2.78,-2.49,5.63,136.64,210.31,44.2,10.97,-7.32,84.73,-75.9,171.6,Unknown,,,,,,,,,,,,,,,other
2022-09-17,9,663426,5,"Ohtani, Shohei",R,"Trammell, Taylor",L,33,3,Split-Finger,88.4,1191,6.8,S,strikeout,swinging_strike,Taylor Trammell strikes out swinging.,13,,,,,,,-0.24,0,-0.41,1.09,-2.02,6.09,141.44,207.26,-7.32,0,-12.5,33.22,-61.57,185.62,Unknown,,,,,,,,,,,,,,,strikeout
2022-09-17,9,663426,5,"Ohtani, Shohei",R,"Toro, Abraham",L,34,1,Slider,84.7,2415,6.8,S,,called_strike,Abraham Toro strikes out swinging.,4,,,,,,,1.28,0.25,-0.65,2.42,-2.42,5.74,135.52,207.26,39.01,7.62,-19.81,73.76,-73.76,174.96,Unknown,,,,,,,,,,,,,,,other
2022-09-17,9,663426,5,"Ohtani, Shohei",R,"Toro, Abraham",L,34,2,Slider,84.9,2501,6.6,S,,called_strike,Abraham Toro strikes out swinging.,4,,,,,,,1.57,0.2,-0.67,2.56,-2.59,5.63,135.84,201.17,47.85,6.1,-20.42,78.03,-78.94,171.6,Unknown,,,,,,,,,,,,,,,other
2022-09-17,9,663426,5,"Ohtani, Shohei",R,"Toro, Abraham",L,34,3,4-Seam Fastball,98.9,2051,6.7,B,,ball,Abraham Toro strikes out swinging.,11,,,,,,,-0.38,1.06,-1.33,3.06,-2.22,5.84,158.24,204.22,-11.58,32.31,-40.54,93.27,-67.67,178,Unknown,,,,,,,,,,,,,,,other
2022-09-17,9,663426,5,"Ohtani, Shohei",R,"Toro, Abraham",L,34,4,Split-Finger,88.8,1096,6.8,S,strikeout,swinging_strike,Abraham Toro strikes out swinging.,13,,,,,,,-0.53,-0.18,-0.76,0.9,-2,5.97,142.08,207.26,-16.15,-5.49,-23.16,27.43,-60.96,181.97,Unknown,,,,,,,,,,,,,,,strikeout
2022-09-17,9,663426,6,"Ohtani, Shohei",R,"Crawford, J.P.",L,38,1,Slider,83.9,2364,6.7,S,,called_strike,J.P. Crawford called out on strikes.,13,,,,,,,1.13,0.41,-0.84,2.14,-2.43,5.73,134.24,204.22,34.44,12.5,-25.6,65.23,-74.07,174.65,Unknown,,,,,,,,,,,,,,,other
2022-09-17,9,663426,6,"Ohtani, Shohei",R,"Crawford, J.P.",L,38,2,Cutter,91.2,2366,6.6,S,,called_strike,J.P. Crawford called out on strikes.,1,,,,,,,0.47,0,-0.56,3.14,-2.79,5.65,145.92,201.17,14.33,0,-17.07,95.71,-85.04,172.21,Unknown,,,,,,,,,,,,,,,other
2022-09-17,9,663426,6,"Ohtani, Shohei",R,"Crawford, J.P.",L,38,3,Split-Finger,90.2,1280,6.9,B,,ball,J.P. Crawford called out on strikes.,14,,,,,,,-0.37,0.3,0.63,-0.36,-1.87,6.1,144.32,210.31,-11.28,9.14,19.2,-10.97,-57,185.93,Unknown,,,,,,,,,,,,,,,other
2022-09-17,9,663426,6,"Ohtani, Shohei",R,"Crawford, J.P.",L,38,4,Slider,87.8,2517,6.6,S,,foul,J.P. Crawford called out on strikes.,1,,,,82.1,28,232,0.55,-0.43,-0.57,3.32,-2.1,6.25,140.48,201.17,16.76,-13.11,-17.37,101.19,-64.01,190.5,Unknown,131.36,70.71,,,,,,,,,,,,,other
2022-09-17,9,663426,6,"Ohtani, Shohei",R,"Crawford, J.P.",L,38,5,Slider,88.4,2483,6.8,B,,ball,J.P. Crawford called out on strikes.,13,,,,,,,1.05,0.6,-0.78,1.16,-2.65,5.79,141.44,207.26,32,18.29,-23.77,35.36,-80.77,176.48,Unknown,,,,,,,,,,,,,,,other
2022-09-17,9,663426,6,"Ohtani, Shohei",R,"Crawford, J.P.",L,38,6,Sinker,99.7,1827,6.8,S,,foul,J.P. Crawford called out on strikes.,4,,,,78.3,24,210,-1.44,0.59,-0.71,2.35,-2.3,5.7,159.52,207.26,-43.89,17.98,-21.64,71.63,-70.1,173.74,Unknown,125.28,64.01,,,,,,,,,,,,,other
2022-09-17,9,663426,6,"Ohtani, Shohei",R,"Crawford, J.P.",L,38,7,Slider,88.7,2437,6.9,S,strikeout,called_strike,J.P. Crawford called out on strikes.,7,,,,,,,0.96,0.67,-0.73,1.96,-2.82,5.58,141.92,210.31,29.26,20.42,-22.25,59.74,-85.95,170.08,Unknown,,,,,,,,,,,,,,,strikeout
2022-09-17,9,663426,6,"Ohtani, Shohei",R,"France, Ty",R,39,1,Sinker,98.3,2001,7,B,,ball,Ty France lines out to second baseman Luis Rengifo.,9,,,,,,,-1.49,0.42,0.76,1.53,-2.16,5.69,157.28,213.36,-45.42,12.8,23.16,46.63,-65.84,173.43,Unknown,,,,,,,,,,,,,,,other
2022-09-17,9,663426,6,"Ohtani, Shohei",R,"France, Ty",R,39,2,Slider,86.2,2560,6.8,X,field_out,hit_into_play,Ty France lines out to second baseman Luis Rengifo.,12,line_drive,4,,72.7,15,156,1.14,0.48,1.05,2.36,-2.74,5.51,137.92,207.26,34.75,14.63,32,71.93,-83.52,167.94,Flare/Burner,116.32,47.55,129.98,138.73,4.56,59.54,324.95,346.82,11.4,148.85,99.04,105.71,3.47,45.37,other
2022-09-17,9,663426,6,"Ohtani, Shohei",R,"Santana, Carlos",L,40,1,Sinker,99.2,1860,6.8,S,,foul,Carlos Santana grounds out to first baseman Mike Ford.,4,,,,75.8,39,250,-1.31,0.39,-0.39,2.18,-2.37,5.7,158.72,207.26,-39.93,11.89,-11.89,66.45,-72.24,173.74,Unknown,121.28,76.2,,,,,,,,,,,,,other
2022-09-17,9,663426,6,"Ohtani, Shohei",R,"Santana, Carlos",L,40,2,Split-Finger,86.9,987,6.8,X,field_out,hit_into_play,Carlos Santana grounds out to first baseman Mike Ford.,4,ground_ball,2,,75.1,4,61,-0.26,0.46,-0.54,2.25,-1.95,6.11,139.04,207.26,-7.92,14.02,-16.46,68.58,-59.44,186.23,Topped,120.16,18.59,160.95,154.99,35.53,43.28,402.38,387.48,88.82,108.2,122.64,118.1,27.07,32.98,other
2022-09-17,9,663426,7,"Ohtani, Shohei",R,"Winker, Jesse",L,44,1,Slider,85.3,2291,6.9,S,,called_strike,"Jesse Winker grounds out, second baseman Luis Rengifo to first baseman Mike Ford.",7,,,,,,,1.22,0.28,-0.83,1.98,-2.5,5.73,136.48,210.31,37.19,8.53,-25.3,60.35,-76.2,174.65,Unknown,,,,,,,,,,,,,,,other
2022-09-17,9,663426,7,"Ohtani, Shohei",R,"Winker, Jesse",L,44,2,Split-Finger,87.2,1385,7,B,,ball,"Jesse Winker grounds out, second baseman Luis Rengifo to first baseman Mike Ford.",14,,,,,,,-0.54,0.8,1.44,0.33,-1.95,6.12,139.52,213.36,-16.46,24.38,43.89,10.06,-59.44,186.54,Unknown,,,,,,,,,,,,,,,other
2022-09-17,9,663426,7,"Ohtani, Shohei",R,"Winker, Jesse",L,44,3,Cutter,92.1,2446,6.7,X,field_out,hit_into_play,"Jesse Winker grounds out, second baseman Luis Rengifo to first baseman Mike Ford.",5,ground_ball,4,,94.6,6,98,0.48,0.19,0.23,2.21,-2.68,5.62,147.36,204.22,14.63,5.79,7.01,67.36,-81.69,171.3,Flare/Burner,151.36,29.87,169.39,139.91,43.97,58.36,423.47,349.77,109.92,145.9,129.08,106.61,33.51,44.47,other
2022-09-17,9,663426,7,"Ohtani, Shohei",R,"Raleigh, Cal",L,45,1,Slider,85.5,2507,6.8,S,,called_strike,Cal Raleigh walks.,9,,,,,,,1.27,0.52,0.5,2.15,-2.41,5.77,136.8,207.26,38.71,15.85,15.24,65.53,-73.46,175.87,Unknown,,,,,,,,,,,,,,,other
2022-09-17,9,663426,7,"Ohtani, Shohei",R,"Raleigh, Cal",L,45,2,Split-Finger,86.8,1353,6.9,S,,swinging_strike,Cal Raleigh walks.,13,,,,,,,-0.5,-0.01,-0.31,1.22,-1.91,6.24,138.88,210.31,-15.24,-0.3,-9.45,37.19,-58.22,190.2,Unknown,,,,,,,,,,,,,,,other
2022-09-17,9,663426,7,"Ohtani, Shohei",R,"Raleigh, Cal",L,45,3,Split-Finger,87.5,1264,6.9,B,,ball,Cal Raleigh walks.,14,,,,,,,-0.37,0.05,1.27,-0.36,-1.83,6.14,140,210.31,-11.28,1.52,38.71,-10.97,-55.78,187.15,Unknown,,,,,,,,,,,,,,,other
2022-09-17,9,663426,7,"Ohtani, Shohei",R,"Raleigh, Cal",L,45,4,Split-Finger,88.3,1272,6.7,S,,foul,Cal Raleigh walks.,4,,,,79.8,57,194,-0.44,0.1,-0.69,2.83,-1.99,6.31,141.28,204.22,-13.41,3.05,-21.03,86.26,-60.66,192.33,Unknown,127.68,59.13,,,,,,,,,,,,,other
2022-09-17,9,663426,7,"Ohtani, Shohei",R,"Raleigh, Cal",L,45,5,4-Seam Fastball,99.9,2279,6.7,B,,ball,Cal Raleigh walks.,12,,,,,,,-0.06,1.2,0.25,4.15,-2.16,5.92,159.84,204.22,-1.83,36.58,7.62,126.49,-65.84,180.44,Unknown,,,,,,,,,,,,,,,other
2022-09-17,9,663426,7,"Ohtani, Shohei",R,"Raleigh, Cal",L,45,6,Slider,88.8,2518,6.5,B,,ball,Cal Raleigh walks.,13,,,,,,,0.54,-0.42,-2.2,2.54,-2.03,6.24,142.08,198.12,16.46,-12.8,-67.06,77.42,-61.87,190.2,Unknown,,,,,,,,,,,,,,,other
2022-09-17,9,663426,7,"Ohtani, Shohei",R,"Raleigh, Cal",L,45,7,Slider,89.1,2607,6.8,B,walk,ball,Cal Raleigh walks.,14,,,,,,,1.22,0.53,1.23,1.23,-2.64,5.67,142.56,207.26,37.19,16.15,37.49,37.49,-80.47,172.82,Unknown,,,,,,,,,,,,,,,walk
2022-09-17,9,663426,7,"Ohtani, Shohei",R,"Frazier, Adam",L,46,1,4-Seam Fastball,97.8,2055,6.9,S,,foul,"Adam Frazier grounds into a double play, second baseman Luis Rengifo to shortstop Livan Soto to first baseman Mike Ford.   Cal Raleigh out at 2nd.    Adam Frazier out at 1st.",1,,,,77.5,32,223,-0.5,1.23,-0.52,2.67,-2.06,5.92,156.48,210.31,-15.24,37.49,-15.85,81.38,-62.79,180.44,Unknown,124,67.97,,,,,,,,,,,,,other
2022-09-17,9,663426,7,"Ohtani, Shohei",R,"Frazier, Adam",L,46,2,4-Seam Fastball,98.3,2074,6.9,B,,ball,"Adam Frazier grounds into a double play, second baseman Luis Rengifo to shortstop Livan Soto to first baseman Mike Ford.   Cal Raleigh out at 2nd.    Adam Frazier out at 1st.",9,,,,,,,-0.5,1.18,0.71,1.41,-2.08,5.88,157.28,210.31,-15.24,35.97,21.64,42.98,-63.4,179.22,Unknown,,,,,,,,,,,,,,,other
2022-09-17,9,663426,7,"Ohtani, Shohei",R,"Frazier, Adam",L,46,3,4-Seam Fastball,98.4,2120,6.9,S,,called_strike,"Adam Frazier grounds into a double play, second baseman Luis Rengifo to shortstop Livan Soto to first baseman Mike Ford.   Cal Raleigh out at 2nd.    Adam Frazier out at 1st.",4,,,,,,,-0.52,1.33,-0.54,2.54,-2.14,5.83,157.44,210.31,-15.85,40.54,-16.46,77.42,-65.23,177.7,Unknown,,,,,,,,,,,,,,,other
2022-09-17,9,663426,7,"Ohtani, Shohei",R,"Frazier, Adam",L,46,4,Split-Finger,88.8,1168,7,X,grounded_into_double_play,hit_into_play,"Adam Frazier grounds into a double play, second baseman Luis Rengifo to shortstop Livan Soto to first baseman Mike Ford.   Cal Raleigh out at 2nd.    Adam Frazier out at 1st.",13,ground_ball,2,,74.4,-2,18,-0.31,0.19,-0.33,1.11,-2,6.03,142.08,213.36,-9.45,5.79,-10.06,33.83,-60.96,183.79,Topped,119.04,5.49,145.76,149.6,20.34,48.67,364.4,374,50.85,121.68,111.07,114,15.5,37.09,other
2022-09-10,9,661084,1,"Ohtani, Shohei",R,"Altuve, Jose",R,6,1,Cutter,93.2,2325,6.5,X,single,hit_into_play,Jose Altuve singles on a ground ball to left fielder Mickey Moniak.,6,ground_ball,2,,96.8,-5,20,0.17,0.68,0.43,2.02,-2.25,5.97,149.12,198.12,5.18,20.73,13.11,61.57,-68.58,181.97,Topped,154.88,6.1,91,117,-34.42,81.27,227.5,292.5,-86.05,203.18,69.34,89.15,-26.23,61.93,hits
2022-09-10,9,661084,1,"Ohtani, Shohei",R,"Gurriel, Yuli",R,7,1,Slider,84.9,2474,6.6,S,,called_strike,Yuli Gurriel singles on a sharp line drive to right fielder Taylor Ward.   Jose Altuve scores.  Fielding error by right fielder Taylor Ward.,9,,,,,,,1.04,0.85,0.67,1.76,-2.07,5.92,135.84,201.17,31.7,25.91,20.42,53.64,-63.09,180.44,Unknown,,,,,,,,,,,,,,,other
2022-09-10,9,661084,1,"Ohtani, Shohei",R,"Gurriel, Yuli",R,7,2,Sinker,97.7,2053,6.9,B,,ball,Yuli Gurriel singles on a sharp line drive to right fielder Taylor Ward.   Jose Altuve scores.  Fielding error by right fielder Taylor Ward.,14,,,,,,,-1.58,0.78,0.73,0.28,-1.81,6.02,156.32,210.31,-48.16,23.77,22.25,8.53,-55.17,183.49,Unknown,,,,,,,,,,,,,,,other
2022-09-10,9,661084,1,"Ohtani, Shohei",R,"Gurriel, Yuli",R,7,3,Slider,87.9,2451,6.8,B,,ball,Yuli Gurriel singles on a sharp line drive to right fielder Taylor Ward.   Jose Altuve scores.  Fielding error by right fielder Taylor Ward.,14,,,,,,,0.55,0.88,1.55,1.92,-2.05,5.89,140.64,207.26,16.76,26.82,47.24,58.52,-62.48,179.53,Unknown,,,,,,,,,,,,,,,other
2022-09-10,9,661084,1,"Ohtani, Shohei",R,"Gurriel, Yuli",R,7,4,4-Seam Fastball,96.9,2204,6.8,X,single,hit_into_play,Yuli Gurriel singles on a sharp line drive to right fielder Taylor Ward.   Jose Altuve scores.  Fielding error by right fielder Taylor Ward.,4,line_drive,4,,102.1,8,205,-0.3,1.15,-0.3,2.68,-1.85,6.17,155.04,207.26,-9.14,35.05,-9.14,81.69,-56.39,188.06,Flare/Burner,163.36,62.48,171.19,94.62,45.77,103.65,427.98,236.55,114.42,259.13,130.45,72.1,34.88,78.98,hits
2022-09-10,9,661084,1,"Ohtani, Shohei",R,"Alvarez, Yordan",L,8,1,Cutter,94.3,2417,6.6,B,,ball,Yordan Alvarez walks.   Yuli Gurriel to 2nd.,14,,,,,,,0.02,0.85,1.43,1.66,-2.11,5.91,150.88,201.17,0.61,25.91,43.59,50.6,-64.31,180.14,Unknown,,,,,,,,,,,,,,,other
2022-09-10,9,661084,1,"Ohtani, Shohei",R,"Alvarez, Yordan",L,8,2,Cutter,93.9,2521,6.6,B,,ball,Yordan Alvarez walks.   Yuli Gurriel to 2nd.,14,,,,,,,0.14,0.93,1.38,2.33,-2.12,5.92,150.24,201.17,4.27,28.35,42.06,71.02,-64.62,180.44,Unknown,,,,,,,,,,,,,,,other
2022-09-10,9,661084,1,"Ohtani, Shohei",R,"Alvarez, Yordan",L,8,3,Cutter,93.5,2469,6.6,B,,ball,Yordan Alvarez walks.   Yuli Gurriel to 2nd.,14,,,,,,,0.2,0.9,0.54,1.2,-2.04,5.91,149.6,201.17,6.1,27.43,16.46,36.58,-62.18,180.14,Unknown,,,,,,,,,,,,,,,other
2022-09-10,9,661084,1,"Ohtani, Shohei",R,"Alvarez, Yordan",L,8,4,4-Seam Fastball,97.3,2326,6.7,B,walk,ball,Yordan Alvarez walks.   Yuli Gurriel to 2nd.,11,,,,,,,-0.7,1.49,-0.88,2.96,-1.93,6.08,155.68,204.22,-21.34,45.42,-26.82,90.22,-58.83,185.32,Unknown,,,,,,,,,,,,,,,walk
2022-09-10,9,661084,1,"Ohtani, Shohei",R,"Bregman, Alex",R,9,1,Slider,86.3,2611,6.6,B,,ball,"Alex Bregman grounds into a force out, shortstop Andrew Velazquez to second baseman Luis Rengifo.   Yuli Gurriel to 3rd.    Yordan Alvarez out at 2nd.    Alex Bregman to 1st.",14,,,,,,,1.34,0.51,1.13,0.97,-2.1,5.89,138.08,201.17,40.84,15.54,34.44,29.57,-64.01,179.53,Unknown,,,,,,,,,,,,,,,other
2022-09-10,9,661084,1,"Ohtani, Shohei",R,"Bregman, Alex",R,9,2,Cutter,91.2,2455,6.7,B,,ball,"Alex Bregman grounds into a force out, shortstop Andrew Velazquez to second baseman Luis Rengifo.   Yuli Gurriel to 3rd.    Yordan Alvarez out at 2nd.    Alex Bregman to 1st.",13,,,,,,,0.36,0.54,-0.02,1.26,-2.21,5.9,145.92,204.22,10.97,16.46,-0.61,38.4,-67.36,179.83,Unknown,,,,,,,,,,,,,,,other
2022-09-10,9,661084,1,"Ohtani, Shohei",R,"Bregman, Alex",R,9,3,Slider,86.2,2538,6.6,X,force_out,hit_into_play,"Alex Bregman grounds into a force out, shortstop Andrew Velazquez to second baseman Luis Rengifo.   Yuli Gurriel to 3rd.    Yordan Alvarez out at 2nd.    Alex Bregman to 1st.",14,ground_ball,2,,69.4,-12,6,1.05,0.64,0.32,1.24,-2.09,5.8,137.92,201.17,32,19.51,9.75,37.8,-63.7,176.78,Topped,111.04,1.83,110.22,160.06,-15.2,38.21,275.55,400.15,-38,95.53,83.99,121.97,-11.58,29.12,other
2022-09-10,9,661084,1,"Ohtani, Shohei",R,"Tucker, Kyle",L,10,1,Cutter,94.9,2369,6.6,S,,swinging_strike,"Kyle Tucker grounds into a double play, second baseman Luis Rengifo to first baseman Mike Ford.   Alex Bregman out at 2nd.    Kyle Tucker out at 1st.",1,,,,,,,0.02,0.78,-0.36,3.25,-2.15,5.9,151.84,201.17,0.61,23.77,-10.97,99.06,-65.53,179.83,Unknown,,,,,,,,,,,,,,,other
2022-09-10,9,661084,1,"Ohtani, Shohei",R,"Tucker, Kyle",L,10,2,Cutter,94.1,2400,6.5,X,grounded_into_double_play,hit_into_play,"Kyle Tucker grounds into a double play, second baseman Luis Rengifo to first baseman Mike Ford.   Alex Bregman out at 2nd.    Kyle Tucker out at 1st.",4,ground_ball,2,,99.7,-8,16,0.17,0.83,-0.34,2.66,-2.15,5.87,150.56,198.12,5.18,25.3,-10.36,81.08,-65.53,178.92,Topped,159.52,4.88,126.84,154.7,1.42,43.57,317.1,386.75,3.55,108.93,96.65,117.88,1.08,33.2,other
2022-09-10,9,661084,2,"Ohtani, Shohei",R,"Mancini, Trey",R,18,1,Cutter,94.3,2446,6.6,B,,ball,Trey Mancini strikes out on a foul tip.,2,,,,,,,0.1,0.85,-0.22,3.67,-2.1,6.01,150.88,201.17,3.05,25.91,-6.71,111.86,-64.01,183.18,Unknown,,,,,,,,,,,,,,,other
2022-09-10,9,661084,2,"Ohtani, Shohei",R,"Mancini, Trey",R,18,2,4-Seam Fastball,98.1,2243,6.6,B,,ball,Trey Mancini strikes out on a foul tip.,11,,,,,,,-0.49,1.31,-1.61,2.98,-2.21,6.04,156.96,201.17,-14.94,39.93,-49.07,90.83,-67.36,184.1,Unknown,,,,,,,,,,,,,,,other
2022-09-10,9,661084,2,"Ohtani, Shohei",R,"Mancini, Trey",R,18,3,Slider,87.3,2454,6.5,S,,called_strike,Trey Mancini strikes out on a foul tip.,8,,,,,,,0.4,1.13,-0.23,2.28,-2.2,6,139.68,198.12,12.19,34.44,-7.01,69.49,-67.06,182.88,Unknown,,,,,,,,,,,,,,,other
2022-09-10,9,661084,2,"Ohtani, Shohei",R,"Mancini, Trey",R,18,4,4-Seam Fastball,98.6,2236,6.6,S,,foul,Trey Mancini strikes out on a foul tip.,4,,,,81.5,14,175,-0.4,1.22,-0.74,2.6,-2.05,6.04,157.76,201.17,-12.19,37.19,-22.56,79.25,-62.48,184.1,Unknown,130.4,53.34,,,,,,,,,,,,,other
2022-09-10,9,661084,2,"Ohtani, Shohei",R,"Mancini, Trey",R,18,5,4-Seam Fastball,99.4,2447,6.4,S,,foul,Trey Mancini strikes out on a foul tip.,11,,,,82.5,10,147,-0.23,1.34,-0.96,3.71,-2.05,6.16,159.04,195.07,-7.01,40.84,-29.26,113.08,-62.48,187.76,Unknown,132,44.81,,,,,,,,,,,,,other
2022-09-10,9,661084,2,"Ohtani, Shohei",R,"Mancini, Trey",R,18,6,Slider,89.6,2588,6.5,S,strikeout,foul_tip,Trey Mancini strikes out on a foul tip.,2,,,,,,,0.65,0.78,0.06,3.26,-2.25,5.9,143.36,198.12,19.81,23.77,1.83,99.36,-68.58,179.83,Unknown,,,,,,,,,,,,,,,strikeout
2022-09-10,9,661084,2,"Ohtani, Shohei",R,"McCormick, Chas",R,19,1,Sinker,99.2,1967,6.7,S,,swinging_strike,Chas McCormick strikes out swinging.,7,,,,,,,-1.53,0.47,-0.66,1.76,-2.09,5.89,158.72,204.22,-46.63,14.33,-20.12,53.64,-63.7,179.53,Unknown,,,,,,,,,,,,,,,other
2022-09-10,9,661084,2,"Ohtani, Shohei",R,"McCormick, Chas",R,19,2,Sinker,100.5,2103,6.6,B,,ball,Chas McCormick strikes out swinging.,13,,,,,,,-1.38,0.8,-0.6,1,-2.14,5.9,160.8,201.17,-42.06,24.38,-18.29,30.48,-65.23,179.83,Unknown,,,,,,,,,,,,,,,other
2022-09-10,9,661084,2,"Ohtani, Shohei",R,"McCormick, Chas",R,19,3,Slider,88.3,2615,6.8,S,,called_strike,Chas McCormick strikes out swinging.,7,,,,,,,0.98,0.6,-0.32,2.04,-2.45,5.76,141.28,207.26,29.87,18.29,-9.75,62.18,-74.68,175.56,Unknown,,,,,,,,,,,,,,,other
2022-09-10,9,661084,2,"Ohtani, Shohei",R,"McCormick, Chas",R,19,4,Slider,89.8,2726,6.7,S,strikeout,swinging_strike,Chas McCormick strikes out swinging.,14,,,,,,,1.12,0.55,1.39,1.05,-2.2,5.91,143.68,204.22,34.14,16.76,42.37,32,-67.06,180.14,Unknown,,,,,,,,,,,,,,,strikeout
2022-09-10,9,661084,2,"Ohtani, Shohei",R,"Peña, Jeremy",R,20,1,Sinker,98.8,1991,6.8,S,,called_strike,Jeremy Pena singles on a line drive to left fielder Mickey Moniak.,8,,,,,,,-1.52,0.45,-0.22,2.16,-1.95,5.96,158.08,207.26,-46.33,13.72,-6.71,65.84,-59.44,181.66,Unknown,,,,,,,,,,,,,,,other
2022-09-10,9,661084,2,"Ohtani, Shohei",R,"Peña, Jeremy",R,20,2,Sinker,100.2,2091,6.7,B,,ball,Jeremy Pena singles on a line drive to left fielder Mickey Moniak.,13,,,,,,,-1.5,0.76,-0.05,1.45,-2.02,5.96,160.32,204.22,-45.72,23.16,-1.52,44.2,-61.57,181.66,Unknown,,,,,,,,,,,,,,,other
2022-09-10,9,661084,2,"Ohtani, Shohei",R,"Peña, Jeremy",R,20,3,Slider,89.3,2588,6.5,S,,swinging_strike,Jeremy Pena singles on a line drive to left fielder Mickey Moniak.,6,,,,,,,0.87,0.76,0.62,2.67,-2.3,5.79,142.88,198.12,26.52,23.16,18.9,81.38,-70.1,176.48,Unknown,,,,,,,,,,,,,,,other
2022-09-10,9,661084,2,"Ohtani, Shohei",R,"Peña, Jeremy",R,20,4,Sinker,100.7,2086,6.6,B,,ball,Jeremy Pena singles on a line drive to left fielder Mickey Moniak.,13,,,,,,,-1.49,0.42,-0.98,1.12,-1.98,5.99,161.12,201.17,-45.42,12.8,-29.87,34.14,-60.35,182.58,Unknown,,,,,,,,,,,,,,,other
